Campaign name,Country,Ad Set Name,Ad name,Amount spent (USD),Reach,Impressions,Link clicks,Result type,Cost per result,Results,"CPM (cost per 1,000 impressions)",CPC (cost per link click),CTR (all),Reporting starts,Reporting ends
TT 317 | DVY | New Aud. 2-1 | OTPKİ-OLT-BK | M2 | Lead | CBO | 13.04.25,UA,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,OTPKİ-OLT-BK-3,0.02999677,24,24,,,,,1.24986548,,0.0,2025-05-10,2025-05-22
FC 036 | DVY | 13 Mayis |  OTPKİ-OLT-BK |,ID,(+22 Yrs) FC OTU SA 6,OTPKİ-OLT-BK-3 | Bos Is | Ortakli | - Kopya,0.02999492,32,52,,,,,0.57682543,,0.0,2025-05-10,2025-05-22
FC 036 | DVY | 13 Mayis |  OTPKİ-OLT-BK |,KR,(+22 Yrs) FC OTU SA 6,OTPKİ-OLT-BK-3 | Bos Is | Ortakli | - Kopya,0.02999492,8,23,,,,,1.30412705,,0.0,2025-05-10,2025-05-22
FC 036 | DVY | 13 Mayis |  OTPKİ-OLT-BK |,BD,(+22 Yrs) FC OTU SA 6,OTPKİ-OLT-BK-3 | Bos Is | Ortakli | - Kopya,0.02999492,48,64,,,,,0.46867066,,0.0,2025-05-10,2025-05-22
FC 036 | DVY | 13 Mayis |  OTPKİ-OLT-BK |,MD,(+22 Yrs) FC OTU SA 6,OTPKİ-OLT-BK-3 | Bos Is | Ortakli | - Kopya,0.02999492,4,4,,,,,7.49873053,,0.0,2025-05-10,2025-05-22
FC 036 | DVY | 13 Mayis |  OTPKİ-OLT-BK |,BA,(+22 Yrs) FC OTU SA 6,OTPKİ-OLT-BK-3 | Bos Is | Ortakli | - Kopya,0.02999492,0,17,,,,,1.76440718,,0.0,2025-05-10,2025-05-22
FC 036 | DVY | 13 Mayis |  OTPKİ-OLT-BK |,MR,(+22 Yrs) FC OTU SA 6,OTPKİ-OLT-BK-3 | Bos Is | Ortakli | - Kopya,0.02999492,57,57,,,,,0.5262267,,0.0,2025-05-10,2025-05-22
FC 036 | DVY | 13 Mayis |  OTPKİ-OLT-BK |,AT,(+22 Yrs) FC OTU SA 6,OTPKİ-OLT-BK-3 | Bos Is | Ortakli | - Kopya,0.02999492,8,10,,,,,2.99949221,,0.0,2025-05-10,2025-05-22
FC 036 | DVY | 13 Mayis |  OTPKİ-OLT-BK |,HU,(+22 Yrs) FC OTU SA 6,OTPKİ-OLT-BK-3 | Bos Is | Ortakli | - Kopya,0.02999492,5,5,,,,,5.99898443,,0.0,2025-05-10,2025-05-22
FC 036 | DVY | 13 Mayis |  OTPKİ-OLT-BK |,CD,(+22 Yrs) FC OTU SA 6,OTPKİ-OLT-BK-3 | Bos Is | Ortakli | - Kopya,0.02999492,24,34,,,,,0.88220359,,0.0,2025-05-10,2025-05-22
FC 036 | DVY | 13 Mayis |  OTPKİ-OLT-BK |,DJ,(+22 Yrs) FC OTU SA 6,OTPKİ-OLT-BK-3 | Bos Is | Ortakli | - Kopya,0.02999492,8,15,,,,,1.99966148,,0.0,2025-05-10,2025-05-22
FC 036 | DVY | 13 Mayis |  OTPKİ-OLT-BK |,EC,(+22 Yrs) FC OTU SA 6,OTPKİ-OLT-BK-3 | Bos Is | Ortakli | - Kopya,0.02999492,8,10,,,,,2.99949221,,0.0,2025-05-10,2025-05-22
FC 036 | DVY | 13 Mayis |  OTPKİ-OLT-BK |,AU,(+22 Yrs) FC OTU SA 6,OTPKİ-OLT-BK-3 | Bos Is | Ortakli | - Kopya,0.02999492,8,16,,,,,1.87468263,,0.0,2025-05-10,2025-05-22
FC 036 | DVY | 13 Mayis |  OTPKİ-OLT-BK |,AR,(+22 Yrs) FC OTU SA 6,OTPKİ-OLT-BK-3 | Bos Is | Ortakli | - Kopya,0.02999492,0,18,,,,,1.66638456,,0.0,2025-05-10,2025-05-22
FC 036 | DVY | 13 Mayis |  OTPKİ-OLT-BK |,UA,(+22 Yrs) FC OTU SA 6,OTPKİ-OLT-BK-3 | Bos Is | Ortakli | - Kopya,0.02999492,0,19,,,,,1.57868011,,0.0,2025-05-10,2025-05-22
FC 036 | DVY | 13 Mayis |  OTPKİ-OLT-BK |,EE,(+22 Yrs) FC OTU SA 6,OTPKİ-OLT-BK-3 | Bos Is | Ortakli | - Kopya,0.02999492,2,2,,,,,14.99746107,,0.0,2025-05-10,2025-05-22
FC 036 | DVY | 13 Mayis |  OTPKİ-OLT-BK |,DK,(+22 Yrs) FC OTU SA 6,OTPKİ-OLT-BK-3 | Bos Is | Ortakli | - Kopya,0.02999492,0,9,,,,,3.33276913,,0.0,2025-05-10,2025-05-22
FC 036 | DVY | 13 Mayis |  OTPKİ-OLT-BK |,ME,(+22 Yrs) FC OTU SA 6,OTPKİ-OLT-BK-3 | Bos Is | Ortakli | - Kopya,0.02999492,24,59,,,,,0.50838851,,0.0,2025-05-10,2025-05-22
FC 036 | DVY | 13 Mayis |  OTPKİ-OLT-BK |,GH,(+22 Yrs) FC OTU SA 6,OTPKİ-OLT-BK-3 | Bos Is | Ortakli | - Kopya,0.02999492,21,21,,,,,1.42832963,,0.0,2025-05-10,2025-05-22
FC 036 | DVY | 13 Mayis |  OTPKİ-OLT-BK |,CH,(+22 Yrs) FC OTU SA 6,OTPKİ-OLT-BK-3 | Bos Is | Ortakli | - Kopya,0.02999492,5,5,,,,,5.99898443,,0.0,2025-05-10,2025-05-22
FC 036 | DVY | 13 Mayis |  OTPKİ-OLT-BK |,MY,(+22 Yrs) FC OTU SA 6,OTPKİ-OLT-BK-3 | Bos Is | Ortakli | - Kopya,0.02999492,8,13,,,,,2.3073017,,0.0,2025-05-10,2025-05-22
FC 036 | DVY | 13 Mayis |  OTPKİ-OLT-BK |,KW,(+22 Yrs) FC OTU SA 6,OTPKİ-OLT-BK-3 | Bos Is | Ortakli | - Kopya,0.02999492,8,14,,,,,2.14249444,,0.0,2025-05-10,2025-05-22
FC 036 | DVY | 13 Mayis |  OTPKİ-OLT-BK |,YE,(+22 Yrs) FC OTU SA 6,OTPKİ-OLT-BK-3 | Bos Is | Ortakli | - Kopya,0.02999492,187,187,,,,,0.16040065,,0.0,2025-05-10,2025-05-22
#Global | UB DVY 28 | Lead | CBO | Mix | 13.05.2025,HR,#Global | UB | SA 56,OTPKİ-OLT-BK-1 - Kopya,0.02998853,14,14,,,,,2.14203801,,0.0,2025-05-10,2025-05-22
#Global | UB DVY 28 | Lead | CBO | Mix | 13.05.2025,MD,#Global | UB | SA 56,OTPKİ-OLT-BK-1 - Kopya,0.02998853,13,13,,,,,2.30681016,,0.0,2025-05-10,2025-05-22
TT 458 | DVY | Best Aud. | C-1/AZ Include | BK-SDS | M4 | Lead | CBO | 14.05.25,MK,(+22 Yrs) FC SA 60,BK-SDS-4,0.02997416,7,7,,,,,4.28202289,,0.0,2025-05-10,2025-05-22
TT 458 | DVY | Best Aud. | C-1/AZ Include | BK-SDS | M4 | Lead | CBO | 14.05.25,DE,(+22 Yrs) FC SA 60,BK-SDS-4,0.02997416,13,13,,,,,2.30570463,,0.0,2025-05-10,2025-05-22
GLOBAL | TT 493 | ÖS | DVY | Best Aud. | B-1 | 14D Best Ads. | M4 | Lead | CBO | 21.05.25,XK,UB | SA 42 | ( FC OTU SA 7 | 10 Milyon - Futbol Edited | 2.3M) - DA,OTPKİ-OLT-BK-4,0.02029126,16,17,,,,,1.19360366,,0.0,2025-05-10,2025-05-22
GLOBAL | TT 493 | ÖS | DVY | Best Aud. | B-1 | 14D Best Ads. | M4 | Lead | CBO | 21.05.25,GR,UB | SA 42 | ( FC OTU SA 7 | 10 Milyon - Futbol Edited | 2.3M) - DA,OTPKİ-OLT-BK-4,0.02029126,4,4,,,,,5.07281553,,0.0,2025-05-10,2025-05-22
GLOBAL | TT 493 | ÖS | DVY | Best Aud. | B-1 | 14D Best Ads. | M4 | Lead | CBO | 21.05.25,BA,UB | SA 42 | ( FC OTU SA 7 | 10 Milyon - Futbol Edited | 2.3M) - DA,OTPKİ-OLT-BK-4,0.02029126,5,5,,,,,4.05825243,,0.0,2025-05-10,2025-05-22
FC 028 | DVY| Lead | CBO | 4 Mayis |,FR,Pazarlama 2 Mayis 2025,OTPKİ-OLT-BK-3,0.02028986,6,7,,,,,2.89855072,,0.0,2025-05-10,2025-05-22
FC 028 | DVY| Lead | CBO | 4 Mayis |,GR,Pazarlama 2 Mayis 2025,OTPKİ-OLT-BK-3,0.02028986,6,8,,,,,2.53623188,,0.0,2025-05-10,2025-05-22
FC 028 | DVY| Lead | CBO | 4 Mayis |,DE,Pazarlama 2 Mayis 2025,OTPKİ-OLT-BK-3,0.02028986,19,21,,,,,0.96618357,,0.0,2025-05-10,2025-05-22
GLOBAL | TT 493 | ÖS | DVY | Best Aud. | B-1 | 14D Best Ads. | M4 | Lead | CBO | 21.05.25,UA,(+22 Yrs) Winner DA SA44,BK-EM-2,0.02015936,12,12,,,,,1.67994688,,8.33333333,2025-05-10,2025-05-22
GLOBAL | TT 493 | ÖS | DVY | Best Aud. | B-1 | 14D Best Ads. | M4 | Lead | CBO | 21.05.25,EE,UB | SA 63,OTPKİ-OLT-BK-1,0.02008097,2,2,,,,,10.04048583,,0.0,2025-05-10,2025-05-22
GLOBAL | TT 493 | ÖS | DVY | Best Aud. | B-1 | 14D Best Ads. | M4 | Lead | CBO | 21.05.25,RS,UB | SA 63,OTPKİ-OLT-BK-1,0.02008097,2,2,,,,,10.04048583,,0.0,2025-05-10,2025-05-22
"FC 015 | DVY| 26 Nisan| 2,00 $",DK,"(+22 Yrs) Winner DA SA30 | 2,00 $",AK-gbi-4 | Bos isler|,0.02006907,1,2,,,,,10.03453569,,0.0,2025-05-10,2025-05-22
"FC 015 | DVY| 26 Nisan| 2,00 $",MT,"(+22 Yrs) Winner DA SA30 | 2,00 $",AK-gbi-4 | Bos isler|,0.02006907,2,3,,,,,6.68969046,,0.0,2025-05-10,2025-05-22
"FC 015 | DVY| 26 Nisan| 2,00 $",AT,"(+22 Yrs) UB | SA 75 | 2,00 $",AK-gbi-4 | Bos isler|,0.02006188,2,2,,,,,10.03094233,,0.0,2025-05-10,2025-05-22
GLOBAL | TT 493 | ÖS | DVY | Best Aud. | B-1 | 14D Best Ads. | M4 | Lead | CBO | 21.05.25,DK,(+22 Yrs) FC OTU SA 7,OTPKİ-OLT-BK-3,0.02004728,3,4,,,,,5.01182033,,0.0,2025-05-10,2025-05-22
GLOBAL | TT 493 | ÖS | DVY | Best Aud. | B-1 | 14D Best Ads. | M4 | Lead | CBO | 21.05.25,SI,(+22 Yrs) FC OTU SA 7,OTPKİ-OLT-BK-3,0.02004728,3,3,,,,,6.68242711,,0.0,2025-05-10,2025-05-22
GLOBAL | TT 493 | ÖS | DVY | Best Aud. | B-1 | 14D Best Ads. | M4 | Lead | CBO | 21.05.25,NZ,(+22 Yrs) FC OTU SA 7,OTPKİ-OLT-BK-3,0.02004728,2,2,,,,,10.02364066,,0.0,2025-05-10,2025-05-22
GLOBAL | TT 493 | ÖS | DVY | Best Aud. | B-1 | 14D Best Ads. | M4 | Lead | CBO | 21.05.25,MD,(+22 Yrs) FC OTU SA 7,OTPKİ-OLT-BK-3,0.02004728,14,14,,,,,1.43194867,,0.0,2025-05-10,2025-05-22
GLOBAL | TT 493 | ÖS | DVY | Best Aud. | B-1 | 14D Best Ads. | M4 | Lead | CBO | 21.05.25,NZ,(+22 Yrs) Winner DA SA23,OTPKİ-OLT-BK-4,0.0200454,3,3,,,,,6.68180098,,0.0,2025-05-10,2025-05-22
GLOBAL | TT 493 | ÖS | DVY | Best Aud. | B-1 | 14D Best Ads. | M4 | Lead | CBO | 21.05.25,MD,(+22 Yrs) Winner DA SA23,OTPKİ-OLT-BK-4,0.0200454,7,7,,,,,2.86362899,,0.0,2025-05-10,2025-05-22
GLOBAL | TT 493 | ÖS | DVY | Best Aud. | B-1 | 14D Best Ads. | M4 | Lead | CBO | 21.05.25,EE,(+22 Yrs) Winner DA SA23,OTPKİ-OLT-BK-4,0.0200454,3,3,,,,,6.68180098,,0.0,2025-05-10,2025-05-22
GLOBAL | TT 493 | ÖS | DVY | Best Aud. | B-1 | 14D Best Ads. | M4 | Lead | CBO | 21.05.25,MT,(+22 Yrs) Winner DA SA23,BK-EM-2,0.02004372,5,5,,,,,4.00874317,,0.0,2025-05-10,2025-05-22
GLOBAL | TT 493 | ÖS | DVY | Best Aud. | B-1 | 14D Best Ads. | M4 | Lead | CBO | 21.05.25,HR,(+22 Yrs) Winner DA SA23,BK-EM-2,0.02004372,3,3,,,,,6.68123862,,0.0,2025-05-10,2025-05-22
GLOBAL | TT 493 | ÖS | DVY | Best Aud. | B-1 | 14D Best Ads. | M4 | Lead | CBO | 21.05.25,PT,(+22 Yrs) Winner DA SA23,BK-EM-2,0.02004372,2,2,,,,,10.02185792,,0.0,2025-05-10,2025-05-22
FC 033 | DVY| Lead |Winner DA SA48 | CBO | 5 Mayis |,GB,"(+22 Yrs) Winner DA SA48 - 1,77 $",OTPKİ-OLT-BK-4,0.02004193,6,6,,,,,3.34032145,,0.0,2025-05-10,2025-05-22
FC 033 | DVY| Lead |Winner DA SA48 | CBO | 5 Mayis |,BA,"(+22 Yrs) Winner DA SA48 - 2,30 $",IKA-DVY-MK-1 - Kopya,0.0200368,3,4,,,,,5.00919963,,0.0,2025-05-10,2025-05-22
FC 033 | DVY| Lead |Winner DA SA48 | CBO | 5 Mayis |,XK,"(+22 Yrs) Winner DA SA48 - 2,30 $",IKA-DVY-MK-1 - Kopya,0.0200368,8,13,,,,,1.54129219,,0.0,2025-05-10,2025-05-22
FC 033 | DVY| Lead |Winner DA SA48 | CBO | 5 Mayis |,UA,"(+22 Yrs) Winner DA SA48 - 2,30 $",IKA-DVY-MK-1 - Kopya,0.0200368,2,3,,,,,6.67893284,,0.0,2025-05-10,2025-05-22
FC 033 | DVY| Lead |Winner DA SA48 | CBO | 5 Mayis |,BE,"(+22 Yrs) Winner DA SA48 - 2,30 $",IKA-DVY-MK-1 - Kopya,0.0200368,2,2,,,,,10.01839926,,0.0,2025-05-10,2025-05-22
FC 033 | DVY| Lead |Winner DA SA48 | CBO | 5 Mayis |,NL,"(+22 Yrs) Winner DA SA48 - 2,30 $",IKA-DVY-MK-1 - Kopya,0.0200368,7,7,,,,,2.86239979,,0.0,2025-05-10,2025-05-22
GLOBAL | TT 493 | ÖS | DVY | Best Aud. | B-1 | 14D Best Ads. | M4 | Lead | CBO | 21.05.25,SI,UB | SA 63,BK-EM-2,0.02003344,5,5,,,,,4.00668896,,0.0,2025-05-10,2025-05-22
GLOBAL | TT 493 | ÖS | DVY | Best Aud. | B-1 | 14D Best Ads. | M4 | Lead | CBO | 21.05.25,IE,UB | SA 63,BK-EM-2,0.02003344,4,4,,,,,5.0083612,,25.0,2025-05-10,2025-05-22
GLOBAL | TT 493 | ÖS | DVY | Best Aud. | B-1 | 14D Best Ads. | M4 | Lead | CBO | 21.05.25,NO,UB | SA 63,BK-EM-2,0.02003344,2,2,,,,,10.01672241,,0.0,2025-05-10,2025-05-22
GLOBAL | TT 493 | ÖS | DVY | Best Aud. | B-1 | 14D Best Ads. | M4 | Lead | CBO | 21.05.25,IE,(+22 Yrs) Winner DA SA44,OTPKİ-OLT-BK-1,0.02003236,4,4,,,,,5.00809061,,0.0,2025-05-10,2025-05-22
GLOBAL | TT 493 | ÖS | DVY | Best Aud. | B-1 | 14D Best Ads. | M4 | Lead | CBO | 21.05.25,BA,(+22 Yrs) Winner DA SA44,OTPKİ-OLT-BK-1,0.02003236,13,13,,,,,1.54095096,,0.0,2025-05-10,2025-05-22
GLOBAL | TT 493 | ÖS | DVY | Best Aud. | B-1 | 14D Best Ads. | M4 | Lead | CBO | 21.05.25,MT,(+22 Yrs) Winner DA SA44,OTPKİ-OLT-BK-1,0.02003236,3,4,,,,,5.00809061,,0.0,2025-05-10,2025-05-22
FC 028 | DVY| Lead | CBO | 4 Mayis |,BA,FC OTU SA 57 | Fenomen Girisimciler ile Futbol | - DA,OTPKİ-OLT-BK-3,0.02002972,11,14,,,,,1.43069412,,0.0,2025-05-10,2025-05-22
FC 028 | DVY| Lead | CBO | 4 Mayis |,PL,Kisisel Gelisim 2 Mayis 2025,IKA-DVY-MK-1 - Kopya,0.02002475,3,3,,,,,6.67491749,,0.0,2025-05-10,2025-05-22
FC 028 | DVY| Lead | CBO | 4 Mayis |,NL,Kisisel Gelisim 2 Mayis 2025,IKA-DVY-MK-1 - Kopya,0.02002475,3,3,,,,,6.67491749,,0.0,2025-05-10,2025-05-22
TT 361 | DVY | OTPKİ-OLT-BK | M2 | Lead | ABO | CosCap-Mix | 21.04.25,MZ,TT ABO 18 | 2.2$ | Winner 47 | 13.03.25 | - Copy,OTPKİ-OLT-BK-4,0.02001963,6,10,,,,,2.00196271,,0.0,2025-05-10,2025-05-22
TT 361 | DVY | OTPKİ-OLT-BK | M2 | Lead | ABO | CosCap-Mix | 21.04.25,MA,TT ABO 18 | 2.2$ | Winner 47 | 13.03.25 | - Copy,OTPKİ-OLT-BK-4,0.02001963,21,21,,,,,0.95331558,,0.0,2025-05-10,2025-05-22
TT 361 | DVY | OTPKİ-OLT-BK | M2 | Lead | ABO | CosCap-Mix | 21.04.25,MM,TT ABO 18 | 2.2$ | Winner 47 | 13.03.25 | - Copy,OTPKİ-OLT-BK-4,0.02001963,10,10,,,,,2.00196271,,0.0,2025-05-10,2025-05-22
TT 361 | DVY | OTPKİ-OLT-BK | M2 | Lead | ABO | CosCap-Mix | 21.04.25,VN,TT ABO 18 | 2.2$ | Winner 47 | 13.03.25 | - Copy,OTPKİ-OLT-BK-4,0.02001963,6,6,,,,,3.33660451,,0.0,2025-05-10,2025-05-22
TT 361 | DVY | OTPKİ-OLT-BK | M2 | Lead | ABO | CosCap-Mix | 21.04.25,JP,TT ABO 18 | 2.2$ | Winner 47 | 13.03.25 | - Copy,OTPKİ-OLT-BK-4,0.02001963,6,6,,,,,3.33660451,,16.66666667,2025-05-10,2025-05-22
TT 361 | DVY | OTPKİ-OLT-BK | M2 | Lead | ABO | CosCap-Mix | 21.04.25,TZ,TT ABO 18 | 2.2$ | Winner 47 | 13.03.25 | - Copy,OTPKİ-OLT-BK-4,0.02001963,6,7,,,,,2.85994673,,0.0,2025-05-10,2025-05-22
TT 361 | DVY | OTPKİ-OLT-BK | M2 | Lead | ABO | CosCap-Mix | 21.04.25,ES,TT ABO 18 | 2.2$ | Winner 47 | 13.03.25 | - Copy,OTPKİ-OLT-BK-4,0.02001963,2,3,,,,,6.67320903,,0.0,2025-05-10,2025-05-22
TT 361 | DVY | OTPKİ-OLT-BK | M2 | Lead | ABO | CosCap-Mix | 21.04.25,LT,TT ABO 18 | 2.2$ | Winner 47 | 13.03.25 | - Copy,OTPKİ-OLT-BK-4,0.02001963,0,2,,,,,10.00981354,,50.0,2025-05-10,2025-05-22
TT 361 | DVY | OTPKİ-OLT-BK | M2 | Lead | ABO | CosCap-Mix | 21.04.25,LB,TT ABO 18 | 2.2$ | Winner 47 | 13.03.25 | - Copy,OTPKİ-OLT-BK-4,0.02001963,9,9,,,,,2.22440301,,0.0,2025-05-10,2025-05-22
TT 361 | DVY | OTPKİ-OLT-BK | M2 | Lead | ABO | CosCap-Mix | 21.04.25,MX,TT ABO 18 | 2.2$ | Winner 47 | 13.03.25 | - Copy,OTPKİ-OLT-BK-4,0.02001963,6,6,,,,,3.33660451,,16.66666667,2025-05-10,2025-05-22
TT 361 | DVY | OTPKİ-OLT-BK | M2 | Lead | ABO | CosCap-Mix | 21.04.25,BH,TT ABO 18 | 2.2$ | Winner 47 | 13.03.25 | - Copy,OTPKİ-OLT-BK-4,0.02001963,6,7,,,,,2.85994673,,0.0,2025-05-10,2025-05-22
TT 361 | DVY | OTPKİ-OLT-BK | M2 | Lead | ABO | CosCap-Mix | 21.04.25,NG,TT ABO 18 | 2.2$ | Winner 47 | 13.03.25 | - Copy,OTPKİ-OLT-BK-4,0.02001963,8,9,,,,,2.22440301,,0.0,2025-05-10,2025-05-22
FC 036 | DVY | 13 Mayis |  OTPKİ-OLT-BK |,CN,(+22 Yrs) FC OTU SA 8 | Fenomen Girisimciler| 3 Milyon,OTPKİ-OLT-BK-3 | Amator | Ortakli | - Kopya,0.02000878,8,17,,,,,1.17698726,,0.0,2025-05-10,2025-05-22
FC 036 | DVY | 13 Mayis |  OTPKİ-OLT-BK |,UA,(+22 Yrs) FC OTU SA 8 | Fenomen Girisimciler| 3 Milyon,OTPKİ-OLT-BK-3 | Amator | Ortakli | - Kopya,0.02000878,3,3,,,,,6.6695945,,0.0,2025-05-10,2025-05-22
FC 036 | DVY | 13 Mayis |  OTPKİ-OLT-BK |,DK,(+22 Yrs) FC OTU SA 8 | Fenomen Girisimciler| 3 Milyon,OTPKİ-OLT-BK-3 | Amator | Ortakli | - Kopya,0.02000878,2,5,,,,,4.0017567,,0.0,2025-05-10,2025-05-22
FC 036 | DVY | 13 Mayis |  OTPKİ-OLT-BK |,DZ,(+22 Yrs) FC OTU SA 8 | Fenomen Girisimciler| 3 Milyon,OTPKİ-OLT-BK-3 | Amator | Ortakli | - Kopya,0.02000878,12,17,,,,,1.17698726,,0.0,2025-05-10,2025-05-22
TT 361 | DVY | OTPKİ-OLT-BK | M2 | Lead | ABO | CosCap-Mix | 21.04.25,UG,TT ABO 16 | 2.2$ | Winner 47 | 13.03.25 | - Copy,OTPKİ-OLT-BK-3,0.02000412,8,23,,,,,0.86974436,,0.0,2025-05-10,2025-05-22
TT 361 | DVY | OTPKİ-OLT-BK | M2 | Lead | ABO | CosCap-Mix | 21.04.25,JO,TT ABO 16 | 2.2$ | Winner 47 | 13.03.25 | - Copy,OTPKİ-OLT-BK-3,0.02000412,18,18,,,,,1.11134002,,0.0,2025-05-10,2025-05-22
TT 361 | DVY | OTPKİ-OLT-BK | M2 | Lead | ABO | CosCap-Mix | 21.04.25,EC,TT ABO 16 | 2.2$ | Winner 47 | 13.03.25 | - Copy,OTPKİ-OLT-BK-3,0.02000412,0,8,,,,,2.50051504,,0.0,2025-05-10,2025-05-22
TT 361 | DVY | OTPKİ-OLT-BK | M2 | Lead | ABO | CosCap-Mix | 21.04.25,SN,TT ABO 16 | 2.2$ | Winner 47 | 13.03.25 | - Copy,OTPKİ-OLT-BK-3,0.02000412,16,25,,,,,0.80016481,,0.0,2025-05-10,2025-05-22
TT 361 | DVY | OTPKİ-OLT-BK | M2 | Lead | ABO | CosCap-Mix | 21.04.25,MD,TT ABO 16 | 2.2$ | Winner 47 | 13.03.25 | - Copy,OTPKİ-OLT-BK-3,0.02000412,3,3,,,,,6.6680401,,0.0,2025-05-10,2025-05-22
TT 361 | DVY | OTPKİ-OLT-BK | M2 | Lead | ABO | CosCap-Mix | 21.04.25,GH,TT ABO 16 | 2.2$ | Winner 47 | 13.03.25 | - Copy,OTPKİ-OLT-BK-3,0.02000412,16,17,,,,,1.17671296,,0.0,2025-05-10,2025-05-22
TT 361 | DVY | OTPKİ-OLT-BK | M2 | Lead | ABO | CosCap-Mix | 21.04.25,PH,TT ABO 16 | 2.2$ | Winner 47 | 13.03.25 | - Copy,OTPKİ-OLT-BK-3,0.02000412,8,8,,,,,2.50051504,,0.0,2025-05-10,2025-05-22
TT 361 | DVY | OTPKİ-OLT-BK | M2 | Lead | ABO | CosCap-Mix | 21.04.25,BJ,TT ABO 16 | 2.2$ | Winner 47 | 13.03.25 | - Copy,OTPKİ-OLT-BK-3,0.02000412,6,6,,,,,3.33402005,,0.0,2025-05-10,2025-05-22
TT 361 | DVY | OTPKİ-OLT-BK | M2 | Lead | ABO | CosCap-Mix | 21.04.25,RS,TT ABO 16 | 2.2$ | Winner 47 | 13.03.25 | - Copy,OTPKİ-OLT-BK-3,0.02000412,0,4,,,,,5.00103008,,0.0,2025-05-10,2025-05-22
TT 361 | DVY | OTPKİ-OLT-BK | M2 | Lead | ABO | CosCap-Mix | 21.04.25,LY,TT ABO 16 | 2.2$ | Winner 47 | 13.03.25 | - Copy,OTPKİ-OLT-BK-3,0.02000412,56,127,1.0,,,,0.15751276,0.02000412,0.78740157,2025-05-10,2025-05-22
FC 036 | DVY | 13 Mayis |  OTPKİ-OLT-BK |,CM,(+22 Yrs) FC OTU SA 6,OTPKİ-OLT-BK-1 | Bos Is | Ortakli | - Kopya,0.02000217,13,13,,,,,1.53862858,,0.0,2025-05-10,2025-05-22
FC 036 | DVY | 13 Mayis |  OTPKİ-OLT-BK |,NE,(+22 Yrs) FC OTU SA 6,OTPKİ-OLT-BK-1 | Bos Is | Ortakli | - Kopya,0.02000217,0,5,,,,,4.00043431,,0.0,2025-05-10,2025-05-22
FC 036 | DVY | 13 Mayis |  OTPKİ-OLT-BK |,TN,(+22 Yrs) FC OTU SA 6,OTPKİ-OLT-BK-1 | Bos Is | Ortakli | - Kopya,0.02000217,31,31,,,,,0.64523134,,0.0,2025-05-10,2025-05-22
FC 036 | DVY | 13 Mayis |  OTPKİ-OLT-BK |,LK,(+22 Yrs) FC OTU SA 6,OTPKİ-OLT-BK-1 | Bos Is | Ortakli | - Kopya,0.02000217,11,11,,,,,1.81837923,,0.0,2025-05-10,2025-05-22
FC 036 | DVY | 13 Mayis |  OTPKİ-OLT-BK |,AR,(+22 Yrs) FC OTU SA 6,OTPKİ-OLT-BK-1 | Bos Is | Ortakli | - Kopya,0.02000217,8,10,,,,,2.00021716,,0.0,2025-05-10,2025-05-22
FC 036 | DVY | 13 Mayis |  OTPKİ-OLT-BK |,BI,(+22 Yrs) FC OTU SA 6,OTPKİ-OLT-BK-1 | Bos Is | Ortakli | - Kopya,0.02000217,5,5,,,,,4.00043431,,0.0,2025-05-10,2025-05-22
FC 036 | DVY | 13 Mayis |  OTPKİ-OLT-BK |,TT,(+22 Yrs) FC OTU SA 6,OTPKİ-OLT-BK-1 | Bos Is | Ortakli | - Kopya,0.02000217,0,2,,,,,10.00108578,,0.0,2025-05-10,2025-05-22
FC 036 | DVY | 13 Mayis |  OTPKİ-OLT-BK |,FI,(+22 Yrs) FC OTU SA 6,OTPKİ-OLT-BK-1 | Bos Is | Ortakli | - Kopya,0.02000217,7,7,,,,,2.85745308,,0.0,2025-05-10,2025-05-22
FC 036 | DVY | 13 Mayis |  OTPKİ-OLT-BK |,ZA,(+22 Yrs) FC OTU SA 6,OTPKİ-OLT-BK-1 | Bos Is | Ortakli | - Kopya,0.02000217,14,14,1.0,,,,1.42872654,0.02000217,7.14285714,2025-05-10,2025-05-22
FC 036 | DVY | 13 Mayis |  OTPKİ-OLT-BK |,DO,(+22 Yrs) FC OTU SA 6,OTPKİ-OLT-BK-1 | Bos Is | Ortakli | - Kopya,0.02000217,8,9,,,,,2.22246351,,0.0,2025-05-10,2025-05-22
FC 036 | DVY | 13 Mayis |  OTPKİ-OLT-BK |,CO,(+22 Yrs) FC OTU SA 6,OTPKİ-OLT-BK-1 | Bos Is | Ortakli | - Kopya,0.02000217,10,10,,,,,2.00021716,,0.0,2025-05-10,2025-05-22
FC 036 | DVY | 13 Mayis |  OTPKİ-OLT-BK |,RS,(+22 Yrs) FC OTU SA 6,OTPKİ-OLT-BK-1 | Bos Is | Ortakli | - Kopya,0.02000217,0,2,,,,,10.00108578,,0.0,2025-05-10,2025-05-22
FC 036 | DVY | 13 Mayis |  OTPKİ-OLT-BK |,MV,(+22 Yrs) FC OTU SA 6,OTPKİ-OLT-BK-1 | Bos Is | Ortakli | - Kopya,0.02000217,6,6,1.0,,,,3.33369526,0.02000217,16.66666667,2025-05-10,2025-05-22
