Universal_Campaign_ID,Country,Amount spent (USD),Reach,Impressions,Link clicks,Result type,Cost per result,Results,"CPM (cost per 1,000 impressions)",CPC (cost per link click),CTR (all),Reporting starts,Reporting ends
TT 475 | DVY | BROAD GLOBAL-2 | 14D Best Ads. | M2 | CBO | Sales | 16.05.25,ZA,0.11,40,40,,,,,2.75,,0.0,2025-05-23,2025-05-29
TT 500 | DVY | Best Aud. | A-1 | MM-DVY-MK | M4 | Lead | CBO | 24.05.25,ZA,0.11,8,16,,,,,6.875,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,NG,0.11,17,17,1.0,DVY_Egitimi_OptinTebriklerSayfasi,0.11,1.0,6.47058824,0.11,5.88235294,2025-05-23,2025-05-29
TT 501 | DVY | Best Aud. | D-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,FJ,0.11,64,83,,,,,1.3253012,,1.20481928,2025-05-23,2025-05-29
TT 501 | DVY | Best Aud. | D-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,AR,0.11,0,24,,,,,4.58333333,,0.0,2025-05-23,2025-05-29
TT 475 | DVY | BROAD GLOBAL-2 | 14D Best Ads. | M2 | CBO | Sales | 16.05.25,KE,0.11,72,72,,,,,1.52777778,,0.0,2025-05-23,2025-05-29
TT 506 | DVY | Best Aud. | C-1 | SJ-OD-MK | Manuel Placement | M4 | Lead | CBO | 28.05.25,GB,0.11,12,15,,,,,7.33333333,,0.0,2025-05-23,2025-05-29
TT 510 | DVY | Best Aud. | H-1 | MM2-DVY2-MK | M4 | Lead | CBO | 28.05.25,MN,0.11,40,69,,,,,1.5942029,,0.0,2025-05-23,2025-05-29
TT 256 | DVY | Best Aud. | B-1 | AK-v-Otpki | M2 | Lead | CBO | 03.04.25,GB,0.11,8,26,1.0,,,,4.23076923,0.11,3.84615385,2025-05-23,2025-05-29
TT 509 | DVY | Best Aud. | G-1 | MM2-DVY2-MK | M4 | Lead | CBO | 28.05.25,BY,0.11,32,40,,,,,2.75,,2.5,2025-05-23,2025-05-29
TT 500 | DVY | Best Aud. | A-1 | MM-DVY-MK | M4 | Lead | CBO | 24.05.25,PL,0.11,36,36,1.0,,,,3.05555556,0.11,2.77777778,2025-05-23,2025-05-29
TT 495 | DVY | Best Aud. | B-1 | DVY_LU_FK | M4 | Lead | CBO | 23.05.25,CA,0.11,15,15,,,,,7.33333333,,0.0,2025-05-23,2025-05-29
TT 511 | DVY | ÖS | Best Aud. | B-1 | A Green-3-5-7 | M4 | Lead | CBO | 28.05.25,AF,0.11,106,114,2.0,,,,0.96491228,0.055,4.38596491,2025-05-23,2025-05-29
TT 505 | DVY | Global Aud. 1-1 | MM-DVY-MK | M4 | Lead | CBO | 27.05.25,SK,0.11,8,10,,,,,11.0,,0.0,2025-05-23,2025-05-29
TT 495 | DVY | Best Aud. | B-1 | DVY_LU_FK | M4 | Lead | CBO | 23.05.25,NZ,0.11,0,2,,,,,55.0,,0.0,2025-05-23,2025-05-29
TT 497 | DVY | Best Aud. | B-1 | MM-DVY-MK | M4 | Lead | CBO | 24.05.25,KR,0.11,21,21,,,,,5.23809524,,0.0,2025-05-23,2025-05-29
TT 509 | DVY | Best Aud. | G-1 | MM2-DVY2-MK | M4 | Lead | CBO | 28.05.25,AT,0.11,8,16,,,,,6.875,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,GH,0.11,16,67,,,,,1.64179104,,0.0,2025-05-23,2025-05-29
TT 515 | DVY | ÖS | Best Aud. | H-1 | EMDD-OE | M4 | Lead | CBO | 29.05.25,KZ,0.1019855,33,42,,,,,2.42822625,,0.0,2025-05-23,2025-05-29
TT 515 | DVY | ÖS | Best Aud. | H-1 | EMDD-OE | M4 | Lead | CBO | 29.05.25,DZ,0.1019855,40,40,,,,,2.54963757,,0.0,2025-05-23,2025-05-29
TT 513 | DVY | Best Aud. | A-1 | EMDD-OE  | M4 | Lead | CBO | 29.05.25,ID,0.10079419,16,24,2.0,DVY_Egitimi_OptinTebriklerSayfasi,0.10079419,1.0,4.19975796,0.0503971,8.33333333,2025-05-23,2025-05-29
TT 513 | DVY | Best Aud. | A-1 | EMDD-OE  | M4 | Lead | CBO | 29.05.25,AU,0.10079419,12,12,,,,,8.39951592,,0.0,2025-05-23,2025-05-29
FC 033 | DVY| Lead |Winner DA SA48 | CBO | 5 Mayis |,MK,0.10057158,48,64,,,,,1.57143089,,0.0,2025-05-23,2025-05-29
TT 512 | DVY | Best Aud. | B-1 | EMDD-OE | M4 | Lead | CBO | 29.05.25,EG,0.10044887,48,73,,,,,1.37601186,,0.0,2025-05-23,2025-05-29
TT 512 | DVY | Best Aud. | B-1 | EMDD-OE | M4 | Lead | CBO | 29.05.25,IN,0.10044887,201,206,1.0,,,,0.48761585,0.10044887,0.48543689,2025-05-23,2025-05-29
TT 512 | DVY | Best Aud. | B-1 | EMDD-OE | M4 | Lead | CBO | 29.05.25,AM,0.10044887,41,41,,,,,2.44997233,,0.0,2025-05-23,2025-05-29
TT 512 | DVY | Best Aud. | B-1 | EMDD-OE | M4 | Lead | CBO | 29.05.25,BY,0.10044887,16,25,,,,,4.01795463,,4.0,2025-05-23,2025-05-29
FC 028 | DVY| Lead | CBO | 4 Mayis |,XK,0.10011136,40,72,1.0,DVY_Egitimi_OptinTebriklerSayfasi,0.10011136,1.0,1.39043554,0.10011136,1.38888889,2025-05-23,2025-05-29
TT 361 | DVY | OTPKİ-OLT-BK | M2 | Lead | ABO | CosCap-Mix | 21.04.25,CI,0.10000756,0,93,,,,,1.07535012,,2.15053763,2025-05-23,2025-05-29
#Global | UB DVY 30 | Sales | ABO | Mix | 25.05.2025,MA,0.10000109,64,178,,,,,0.56180387,,0.56179775,2025-05-23,2025-05-29
#Global | UB DVY 30 | Sales | ABO | Mix | 25.05.2025,TZ,0.10000109,45,45,1.0,,,,2.2222464,0.10000109,2.22222222,2025-05-23,2025-05-29
TT 475 | DVY | BROAD GLOBAL-2 | 14D Best Ads. | M2 | CBO | Sales | 16.05.25,VE,0.1,0,75,,,,,1.33333333,,1.33333333,2025-05-23,2025-05-29
TT 425 | DVY | Best Aud. | G-1 | PSK-DYV-MK | M4 | Lead | CBO | 30.04.25,BE,0.1,12,12,,,,,8.33333333,,0.0,2025-05-23,2025-05-29
TT ASC 2 | DVY | EU | 14D Best Ads. | M2 | CBO | Sales | 24.05.25 Campaign,LV,0.1,16,16,,,,,6.25,,0.0,2025-05-23,2025-05-29
TT 497 | DVY | Best Aud. | B-1 | MM-DVY-MK | M4 | Lead | CBO | 24.05.25,NZ,0.1,0,3,,,,,33.33333333,,0.0,2025-05-23,2025-05-29
TT 425 | DVY | Best Aud. | G-1 | PSK-DYV-MK | M4 | Lead | CBO | 30.04.25,MK,0.1,55,55,,,,,1.81818182,,1.81818182,2025-05-23,2025-05-29
FC 036 | DVY | 13 Mayis |  OTPKİ-OLT-BK |,MN,0.1,56,56,,,,,1.78571429,,0.0,2025-05-23,2025-05-29
TT 501 | DVY | Best Aud. | D-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,ES,0.1,25,25,,,,,4.0,,0.0,2025-05-23,2025-05-29
TT 275 | DVY | New Aud. 2-1 | AK-v-Otpki_rev_ALL | M2 | Lead | CBO | 06.04.25,CY,0.1,61,61,,,,,1.63934426,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,MK,0.1,14,14,,,,,7.14285714,,0.0,2025-05-23,2025-05-29
TT 256 | DVY | Best Aud. | B-1 | AK-v-Otpki | M2 | Lead | CBO | 03.04.25,RO,0.1,17,17,1.0,,,,5.88235294,0.1,5.88235294,2025-05-23,2025-05-29
TT 501 | DVY | Best Aud. | D-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,MT,0.1,16,17,,,,,5.88235294,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,CD,0.1,32,63,,,,,1.58730159,,1.58730159,2025-05-23,2025-05-29
TT 497 | DVY | Best Aud. | B-1 | MM-DVY-MK | M4 | Lead | CBO | 24.05.25,IL,0.1,8,15,1.0,,,,6.66666667,0.1,6.66666667,2025-05-23,2025-05-29
TT 475 | DVY | BROAD GLOBAL-2 | 14D Best Ads. | M2 | CBO | Sales | 16.05.25,LR,0.1,192,262,,,,,0.38167939,,0.0,2025-05-23,2025-05-29
TT 425 | DVY | Best Aud. | G-1 | PSK-DYV-MK | M4 | Lead | CBO | 30.04.25,LT,0.1,0,1,,,,,100.0,,0.0,2025-05-23,2025-05-29
TT 501 | DVY | Best Aud. | D-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,TD,0.1,16,80,1.0,,,,1.25,0.1,2.5,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,ME,0.1,16,81,,,,,1.2345679,,0.0,2025-05-23,2025-05-29
TT 427 | DVY | Best Aud. | H-1 | BK-LU-Y | M4 | Lead | CBO | 30.04.25,GB,0.1,18,18,,,,,5.55555556,,0.0,2025-05-23,2025-05-29
"FC 015 | DVY| 26 Nisan| 2,00 $",SE,0.1,11,11,1.0,,,,9.09090909,0.1,9.09090909,2025-05-23,2025-05-29
TT 426 | DVY | Best Aud. | A-1 | PSK-DYV-MK | M4 | Lead | CBO | 30.04.25,IL,0.1,4,6,,,,,16.66666667,,0.0,2025-05-23,2025-05-29
TT 501 | DVY | Best Aud. | D-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,IL,0.1,16,31,,,,,3.22580645,,0.0,2025-05-23,2025-05-29
GLOBAL | TT 317 | DVY | New Aud. 2-1 | OTPKİ-OLT-BK | M2 | Lead | CBO | 13.05.25,LT,0.1,12,13,,,,,7.69230769,,0.0,2025-05-23,2025-05-29
GLOBAL | TT 317 | DVY | New Aud. 2-1 | OTPKİ-OLT-BK | M2 | Lead | CBO | 13.05.25,BA,0.1,72,72,,,,,1.38888889,,0.0,2025-05-23,2025-05-29
TT 475 | DVY | BROAD GLOBAL-2 | 14D Best Ads. | M2 | CBO | Sales | 16.05.25,JP,0.1,0,50,1.0,,,,2.0,0.1,4.0,2025-05-23,2025-05-29
TT 427 | DVY | Best Aud. | H-1 | BK-LU-Y | M4 | Lead | CBO | 30.04.25,AF,0.1,152,158,3.0,DVY_Egitimi_OptinTebriklerSayfasi,0.05,2.0,0.63291139,0.03333333,2.53164557,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,BH,0.1,0,22,,,,,4.54545455,,0.0,2025-05-23,2025-05-29
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,AE,0.1,14,15,,,,,6.66666667,,0.0,2025-05-23,2025-05-29
TT 500 | DVY | Best Aud. | A-1 | MM-DVY-MK | M4 | Lead | CBO | 24.05.25,CA,0.1,20,20,,,,,5.0,,0.0,2025-05-23,2025-05-29
TT 500 | DVY | Best Aud. | A-1 | MM-DVY-MK | M4 | Lead | CBO | 24.05.25,UG,0.1,55,55,,,,,1.81818182,,1.81818182,2025-05-23,2025-05-29
TT ASC 2 | DVY | EU | 14D Best Ads. | M2 | CBO | Sales | 24.05.25 Campaign,LU,0.1,5,6,,,,,16.66666667,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,MZ,0.1,32,53,,,,,1.88679245,,0.0,2025-05-23,2025-05-29
TT 475 | DVY | BROAD GLOBAL-2 | 14D Best Ads. | M2 | CBO | Sales | 16.05.25,CL,0.1,0,49,,,,,2.04081633,,0.0,2025-05-23,2025-05-29
TT 425 | DVY | Best Aud. | G-1 | PSK-DYV-MK | M4 | Lead | CBO | 30.04.25,SE,0.1,6,6,1.0,,,,16.66666667,0.1,16.66666667,2025-05-23,2025-05-29
GLOBAL | TT 493 | ÖS | DVY | Best Aud. | B-1 | 14D Best Ads. | M4 | Lead | CBO | 21.05.25,LU,0.1,12,14,,,,,7.14285714,,0.0,2025-05-23,2025-05-29
TT 510 | DVY | Best Aud. | H-1 | MM2-DVY2-MK | M4 | Lead | CBO | 28.05.25,XK,0.1,78,78,1.0,,,,1.28205128,0.1,2.56410256,2025-05-23,2025-05-29
TT 500 | DVY | Best Aud. | A-1 | MM-DVY-MK | M4 | Lead | CBO | 24.05.25,TZ,0.1,16,46,,,,,2.17391304,,0.0,2025-05-23,2025-05-29
TT 500 | DVY | Best Aud. | A-1 | MM-DVY-MK | M4 | Lead | CBO | 24.05.25,ME,0.1,32,40,,,,,2.5,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,BY,0.1,16,40,,,,,2.5,,0.0,2025-05-23,2025-05-29
TT 497 | DVY | Best Aud. | B-1 | MM-DVY-MK | M4 | Lead | CBO | 24.05.25,CA,0.1,16,24,,,,,4.16666667,,0.0,2025-05-23,2025-05-29
TT 500 | DVY | Best Aud. | A-1 | MM-DVY-MK | M4 | Lead | CBO | 24.05.25,MX,0.1,8,19,,,,,5.26315789,,5.26315789,2025-05-23,2025-05-29
TT 501 | DVY | Best Aud. | D-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,CH,0.1,16,30,,,,,3.33333333,,0.0,2025-05-23,2025-05-29
TT 500 | DVY | Best Aud. | A-1 | MM-DVY-MK | M4 | Lead | CBO | 24.05.25,XK,0.1,40,48,,,,,2.08333333,,4.16666667,2025-05-23,2025-05-29
TT 475 | DVY | BROAD GLOBAL-2 | 14D Best Ads. | M2 | CBO | Sales | 16.05.25,PH,0.1,0,53,,,,,1.88679245,,0.0,2025-05-23,2025-05-29
TT 513 | DVY | Best Aud. | A-1 | EMDD-OE  | M4 | Lead | CBO | 29.05.25,IT,0.09071477,0,14,,,,,6.47962657,,0.0,2025-05-23,2025-05-29
TT 513 | DVY | Best Aud. | A-1 | EMDD-OE  | M4 | Lead | CBO | 29.05.25,NG,0.09071477,22,22,,,,,4.12339873,,0.0,2025-05-23,2025-05-29
TT 512 | DVY | Best Aud. | B-1 | EMDD-OE | M4 | Lead | CBO | 29.05.25,AU,0.09040398,0,9,1.0,DVY_Egitimi_OptinTebriklerSayfasi,0.09040398,1.0,10.04488657,0.09040398,11.11111111,2025-05-23,2025-05-29
TT 512 | DVY | Best Aud. | B-1 | EMDD-OE | M4 | Lead | CBO | 29.05.25,GH,0.09040398,24,28,,,,,3.22871354,,3.57142857,2025-05-23,2025-05-29
TT 512 | DVY | Best Aud. | B-1 | EMDD-OE | M4 | Lead | CBO | 29.05.25,BE,0.09040398,16,21,,,,,4.30495139,,4.76190476,2025-05-23,2025-05-29
FC 028 | DVY| Lead | CBO | 4 Mayis |,PL,0.09010022,16,35,,DVY_Egitimi_OptinTebriklerSayfasi,0.09010022,1.0,2.57429208,,0.0,2025-05-23,2025-05-29
FC 028 | DVY| Lead | CBO | 4 Mayis |,RO,0.09010022,12,34,,,,,2.65000655,,0.0,2025-05-23,2025-05-29
TT 361 | DVY | OTPKİ-OLT-BK | M2 | Lead | ABO | CosCap-Mix | 21.04.25,GN,0.09000681,0,104,1.0,,,,0.86545005,0.09000681,0.96153846,2025-05-23,2025-05-29
TT 361 | DVY | OTPKİ-OLT-BK | M2 | Lead | ABO | CosCap-Mix | 21.04.25,DO,0.09000681,0,61,,,,,1.4755214,,0.0,2025-05-23,2025-05-29
TT 361 | DVY | OTPKİ-OLT-BK | M2 | Lead | ABO | CosCap-Mix | 21.04.25,GH,0.09000681,90,90,1.0,,,,1.00007561,0.09000681,1.11111111,2025-05-23,2025-05-29
TT 361 | DVY | OTPKİ-OLT-BK | M2 | Lead | ABO | CosCap-Mix | 21.04.25,TZ,0.09000681,0,90,2.0,,,,1.00007561,0.0450034,2.22222222,2025-05-23,2025-05-29
#Global | UB DVY 30 | Sales | ABO | Mix | 25.05.2025,LI,0.09000098,0,21,,,,,4.28576091,,0.0,2025-05-23,2025-05-29
#Global | UB DVY 30 | Sales | ABO | Mix | 25.05.2025,MM,0.09000098,65,65,,,,,1.38463045,,0.0,2025-05-23,2025-05-29
#Global | UB DVY 30 | Sales | ABO | Mix | 25.05.2025,ET,0.09000098,0,92,2.0,,,,0.97827151,0.04500049,2.17391304,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,KW,0.09,32,45,,,,,2.0,,0.0,2025-05-23,2025-05-29
TT 501 | DVY | Best Aud. | D-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,MY,0.09,0,20,,,,,4.5,,0.0,2025-05-23,2025-05-29
TT 501 | DVY | Best Aud. | D-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,HK,0.09,0,12,,,,,7.5,,0.0,2025-05-23,2025-05-29
TT 495 | DVY | Best Aud. | B-1 | DVY_LU_FK | M4 | Lead | CBO | 23.05.25,IN,0.09,52,72,,,,,1.25,,0.0,2025-05-23,2025-05-29
TT 275 | DVY | New Aud. 2-1 | AK-v-Otpki_rev_ALL | M2 | Lead | CBO | 06.04.25,GE,0.09,16,26,1.0,,,,3.46153846,0.09,3.84615385,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,DK,0.09,32,56,,,,,1.60714286,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,SE,0.09,16,25,,,,,3.6,,0.0,2025-05-23,2025-05-29
TT 506 | DVY | Best Aud. | C-1 | SJ-OD-MK | Manuel Placement | M4 | Lead | CBO | 28.05.25,BG,0.09,15,15,2.0,,,,6.0,0.045,13.33333333,2025-05-23,2025-05-29
TT 497 | DVY | Best Aud. | B-1 | MM-DVY-MK | M4 | Lead | CBO | 24.05.25,ID,0.09,16,33,,,,,2.72727273,,0.0,2025-05-23,2025-05-29
TT 460 | DVY | Best Aud. | A-1 | SJ-AI-DVY-MK | M4 | Lead | CBO | 15.05.25,AF,0.09,63,63,2.0,DVY_Egitimi_OptinTebriklerSayfasi,0.09,1.0,1.42857143,0.045,3.17460317,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,KH,0.09,32,40,,,,,2.25,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,KE,0.09,32,33,,,,,2.72727273,,0.0,2025-05-23,2025-05-29
TT 500 | DVY | Best Aud. | A-1 | MM-DVY-MK | M4 | Lead | CBO | 24.05.25,MA,0.09,56,58,1.0,,,,1.55172414,0.09,1.72413793,2025-05-23,2025-05-29
TT 508 | DVY | Best Aud. | B-1 | SJ-OD-MK | M4 | Lead | CBO | 28.05.25,KR,0.09,6,7,,,,,12.85714286,,0.0,2025-05-23,2025-05-29
TT 460 | DVY | Best Aud. | A-1 | SJ-AI-DVY-MK | M4 | Lead | CBO | 15.05.25,TM,0.09,65,65,,,,,1.38461538,,0.0,2025-05-23,2025-05-29
TT 508 | DVY | Best Aud. | B-1 | SJ-OD-MK | M4 | Lead | CBO | 28.05.25,US,0.09,24,41,,,,,2.19512195,,0.0,2025-05-23,2025-05-29
TT 497 | DVY | Best Aud. | B-1 | MM-DVY-MK | M4 | Lead | CBO | 24.05.25,MZ,0.09,24,38,,,,,2.36842105,,0.0,2025-05-23,2025-05-29
TT 427 | DVY | Best Aud. | H-1 | BK-LU-Y | M4 | Lead | CBO | 30.04.25,KZ,0.09,16,19,1.0,,,,4.73684211,0.09,10.52631579,2025-05-23,2025-05-29
TT 495 | DVY | Best Aud. | B-1 | DVY_LU_FK | M4 | Lead | CBO | 23.05.25,ID,0.09,14,14,,,,,6.42857143,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,BE,0.09,48,56,,,,,1.60714286,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,NL,0.09,64,131,,,,,0.6870229,,0.0,2025-05-23,2025-05-29
TT 501 | DVY | Best Aud. | D-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,CZ,0.09,62,62,,,,,1.4516129,,1.61290323,2025-05-23,2025-05-29
FC 036 | DVY | 13 Mayis |  OTPKİ-OLT-BK |,TJ,0.09,113,113,,,,,0.79646018,,0.0,2025-05-23,2025-05-29
TT 427 | DVY | Best Aud. | H-1 | BK-LU-Y | M4 | Lead | CBO | 30.04.25,NL,0.09,7,7,,,,,12.85714286,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,DE,0.09,12,13,1.0,,,,6.92307692,0.09,7.69230769,2025-05-23,2025-05-29
TT 426 | DVY | Best Aud. | A-1 | PSK-DYV-MK | M4 | Lead | CBO | 30.04.25,DZ,0.09,24,31,1.0,,,,2.90322581,0.09,3.22580645,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,CI,0.09,72,72,1.0,,,,1.25,0.09,1.38888889,2025-05-23,2025-05-29
TT 475 | DVY | BROAD GLOBAL-2 | 14D Best Ads. | M2 | CBO | Sales | 16.05.25,LB,0.09,64,95,1.0,,,,0.94736842,0.09,1.05263158,2025-05-23,2025-05-29
TT 500 | DVY | Best Aud. | A-1 | MM-DVY-MK | M4 | Lead | CBO | 24.05.25,MM,0.09,32,32,,,,,2.8125,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,SA,0.09,18,19,,,,,4.73684211,,5.26315789,2025-05-23,2025-05-29
TT 275 | DVY | New Aud. 2-1 | AK-v-Otpki_rev_ALL | M2 | Lead | CBO | 06.04.25,IQ,0.09,97,97,,,,,0.92783505,,0.0,2025-05-23,2025-05-29
FC 036 | DVY | 13 Mayis |  OTPKİ-OLT-BK |,ID,0.09,19,19,,,,,4.73684211,,0.0,2025-05-23,2025-05-29
TT 510 | DVY | Best Aud. | H-1 | MM2-DVY2-MK | M4 | Lead | CBO | 28.05.25,IN,0.09,51,51,1.0,,,,1.76470588,0.09,1.96078431,2025-05-23,2025-05-29
TT 500 | DVY | Best Aud. | A-1 | MM-DVY-MK | M4 | Lead | CBO | 24.05.25,GR,0.09,8,22,,,,,4.09090909,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,MN,0.09,36,52,,,,,1.73076923,,0.0,2025-05-23,2025-05-29
TT 500 | DVY | Best Aud. | A-1 | MM-DVY-MK | M4 | Lead | CBO | 24.05.25,BY,0.09,0,15,,,,,6.0,,0.0,2025-05-23,2025-05-29
TT 500 | DVY | Best Aud. | A-1 | MM-DVY-MK | M4 | Lead | CBO | 24.05.25,TH,0.09,16,16,,,,,5.625,,0.0,2025-05-23,2025-05-29
TT 500 | DVY | Best Aud. | A-1 | MM-DVY-MK | M4 | Lead | CBO | 24.05.25,NZ,0.09,0,2,,,,,45.0,,0.0,2025-05-23,2025-05-29
TT 510 | DVY | Best Aud. | H-1 | MM2-DVY2-MK | M4 | Lead | CBO | 28.05.25,GH,0.09,16,16,,,,,5.625,,0.0,2025-05-23,2025-05-29
TT 510 | DVY | Best Aud. | H-1 | MM2-DVY2-MK | M4 | Lead | CBO | 28.05.25,HU,0.09,8,10,,,,,9.0,,0.0,2025-05-23,2025-05-29
TT 501 | DVY | Best Aud. | D-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,DK,0.09,43,43,2.0,,,,2.09302326,0.045,4.65116279,2025-05-23,2025-05-29
TT 505 | DVY | Global Aud. 1-1 | MM-DVY-MK | M4 | Lead | CBO | 27.05.25,BE,0.09,18,18,,,,,5.0,,0.0,2025-05-23,2025-05-29
TT 501 | DVY | Best Aud. | D-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,LB,0.09,16,61,1.0,,,,1.47540984,0.09,3.27868852,2025-05-23,2025-05-29
GLOBAL | TT 493 | ÖS | DVY | Best Aud. | B-1 | 14D Best Ads. | M4 | Lead | CBO | 21.05.25,EE,0.09,12,14,2.0,,,,6.42857143,0.045,14.28571429,2025-05-23,2025-05-29
TT 495 | DVY | Best Aud. | B-1 | DVY_LU_FK | M4 | Lead | CBO | 23.05.25,UG,0.09,30,30,,,,,3.0,,3.33333333,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,KR,0.09,0,27,,,,,3.33333333,,0.0,2025-05-23,2025-05-29
TT 495 | DVY | Best Aud. | B-1 | DVY_LU_FK | M4 | Lead | CBO | 23.05.25,QA,0.09,15,15,,,,,6.0,,0.0,2025-05-23,2025-05-29
TT 513 | DVY | Best Aud. | A-1 | EMDD-OE  | M4 | Lead | CBO | 29.05.25,LY,0.08063535,138,161,,,,,0.5008407,,0.62111801,2025-05-23,2025-05-29
TT 513 | DVY | Best Aud. | A-1 | EMDD-OE  | M4 | Lead | CBO | 29.05.25,GB,0.08063535,32,37,,,,,2.17933386,,2.7027027,2025-05-23,2025-05-29
TT 513 | DVY | Best Aud. | A-1 | EMDD-OE  | M4 | Lead | CBO | 29.05.25,TJ,0.08063535,59,59,,,,,1.3667009,,0.0,2025-05-23,2025-05-29
TT 513 | DVY | Best Aud. | A-1 | EMDD-OE  | M4 | Lead | CBO | 29.05.25,MN,0.08063535,81,92,1.0,,,,0.87647123,0.08063535,1.08695652,2025-05-23,2025-05-29
FC 033 | DVY| Lead |Winner DA SA48 | CBO | 5 Mayis |,BE,0.08045726,12,19,,,,,4.23459272,,0.0,2025-05-23,2025-05-29
FC 033 | DVY| Lead |Winner DA SA48 | CBO | 5 Mayis |,BG,0.08045726,44,46,,,,,1.7490709,,0.0,2025-05-23,2025-05-29
FC 033 | DVY| Lead |Winner DA SA48 | CBO | 5 Mayis |,XK,0.08045726,40,58,,,,,1.38719417,,0.0,2025-05-23,2025-05-29
TT 512 | DVY | Best Aud. | B-1 | EMDD-OE | M4 | Lead | CBO | 29.05.25,SO,0.08035909,64,105,2.0,,,,0.76532469,0.04017955,2.85714286,2025-05-23,2025-05-29
TT 512 | DVY | Best Aud. | B-1 | EMDD-OE | M4 | Lead | CBO | 29.05.25,TH,0.08035909,24,34,,,,,2.36350272,,0.0,2025-05-23,2025-05-29
TT 512 | DVY | Best Aud. | B-1 | EMDD-OE | M4 | Lead | CBO | 29.05.25,ZA,0.08035909,8,8,,,,,10.04488657,,0.0,2025-05-23,2025-05-29
TT 512 | DVY | Best Aud. | B-1 | EMDD-OE | M4 | Lead | CBO | 29.05.25,GB,0.08035909,24,45,,,,,1.78575761,,0.0,2025-05-23,2025-05-29
TT 512 | DVY | Best Aud. | B-1 | EMDD-OE | M4 | Lead | CBO | 29.05.25,GR,0.08035909,16,26,,,,,3.09073433,,0.0,2025-05-23,2025-05-29
FC 029 | DVY| Lead | CBO | Pazarlama | 4 Mayis |,MK,0.08015584,92,92,,,,,0.87125918,,0.0,2025-05-23,2025-05-29
